% Model:              TestCase6_transient.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 29 2020, 11:59
% Dimension:          1
% Nodes:              32410
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
250                       401.532866553234
250                       401.5300753954029
250                       401.5271479118473
250                       401.5241563723218
250                       401.5210495651921
250                       401.5178914627363
250                       401.5146209961116
250                       401.51129907218143
250                       401.50786462135693
250                       401.50437854138954
250                       401.5007797620867
250                       401.49712917185275
250                       401.493365700117
250                       401.48955022584636
250                       401.4856216785446
250                       401.4816409280117
250                       401.4775469048478
250                       401.4734004708628
250                       401.46914056017556
250                       401.4648280299293
250                       401.4604018234154
250                       401.4559228011788
250                       401.45132992804776
250                       401.4466840850172
250                       401.44192428172266
250                       401.43711144736454
250                       401.43218466378437
250                       401.42720491789186
300                       420.20803992587906
300                       420.2079638038936
300                       420.207834766433
300                       420.2075746471948
300                       420.2072555580766
300                       420.2068043692282
300                       420.2062938301198
300                       420.2056509983588
300                       420.2049486969102
300                       420.20411401848264
300                       420.2032198024039
300                       420.2021931512211
300                       420.2011069075132
300                       420.1998881767835
300                       420.19860980044047
300                       420.19719888456655
300                       420.19572826748026
300                       420.19412505494046
300                       420.1924620811592
300                       420.1906664512534
300                       420.1888109946885
300                       420.18682281588354
300                       420.18477474466334
300                       420.1825938887558
300                       420.1803554118218
300                       420.18035425097395
300                       420.1803530590453
300                       420.17798471377046
300                       420.17556793437416
300                       420.17556007990885
300                       420.1755520323266
300                       420.17301206431114
300                       420.17043593235314
300                       420.1704194452135
300                       420.17040270167695
300                       420.1677175239147
300                       420.1649945865406
300                       420.16498014122465
300                       420.16496552277795
300                       420.16212923230086
300                       420.15923355337634
300                       420.15922101347843
300                       420.1592273239944
300                       420.1562052865324
300                       420.15312083184403
300                       420.15312031036257
300                       420.1498833313615
300                       420.14655438659054
300                       420.1430630496761
300                       420.13949562860114
300                       420.13579098584387
300                       420.13202553163995
300                       420.128126374165
300                       420.12416627065437
300                       420.12007233117134
300                       420.11591730493035
300                       420.11162830420903
300                       420.10727807006145
300                       420.10279371736107
300                       420.0982479789533
300                       420.093567972824
300                       420.08882642377756
300                       420.0839504537613
300                       420.07901278023195
300                       420.07394053075234
300                       420.06880641735216
300                       420.06353757669586
300                       420.0582067199735
300                       420.05274100016027
300                       420.04721313707853
300                       420.0415503129312
300                       420.0358252706925
300                       420.0299652349304
300                       420.02404297165475
350                       438.5224765131773
350                       438.52238831638374
350                       438.5222388273702
350                       438.5219374576566
350                       438.52156778393976
350                       438.5210450520169
350                       438.52045357762336
350                       438.5197088242199
350                       438.5188951932101
350                       438.5179281892508
350                       438.5168922332437
350                       438.51570284179
350                       438.5144444401112
350                       438.5130325487927
350                       438.51155159226556
350                       438.5099170923591
350                       438.5082134705053
350                       438.5063562487476
350                       438.504429844357
350                       438.50234977924106
350                       438.5002004657872
350                       438.4978974257221
350                       438.49552507248546
350                       438.49299893228624
350                       438.49040612247967
350                       438.49040477786633
350                       438.4904033972927
350                       438.4876601916584
350                       438.4848609707003
350                       438.4848518732262
350                       438.4848425523644
350                       438.48190068613434
350                       438.4789170294311
350                       438.4788979339723
350                       438.4788785421918
350                       438.4757686337893
350                       438.4726150995589
350                       438.4725983697477
350                       438.47258144001154
350                       438.4692966788722
350                       438.46594325811515
350                       438.46592873606915
350                       438.4659360439388
350                       438.4624363510743
350                       438.4588645095937
350                       438.4588639057169
350                       438.45511551195136
350                       438.45126077682147
350                       438.44721809028
350                       438.4430874807192
350                       438.43879809217054
350                       438.4344384907425
350                       438.42992421032613
350                       438.4253395882142
350                       438.4206001614925
350                       438.4157902591894
350                       438.4108254220159
350                       438.40578997062676
350                       438.400599449855
350                       438.3953381719862
350                       438.389921686638
350                       438.3844342979917
350                       438.3787915615154
350                       438.37307777418755
350                       438.36720849936347
350                       438.3612680291961
350                       438.3551719391647
350                       438.3490045221671
350                       438.34268137448055
350                       438.3362868010994
350                       438.32973643443233
350                       438.3231146085609
350                       438.3163370067485
350                       438.3094879898057
400                       456.5066656979019
400                       456.5065656490618
400                       456.5063960898363
400                       456.50605423312965
400                       456.50563491508257
400                       456.50504196563867
400                       456.50437105956297
400                       456.50352627413577
400                       456.5026033817704
400                       456.50150650695923
400                       456.50033144472457
400                       456.4989823336014
400                       456.49755497401134
400                       456.4959535095093
400                       456.49427374012504
400                       456.49241981133235
400                       456.49048752026954
400                       456.48838101316824
400                       456.4861960829641
400                       456.4838368762569
400                       456.4813991809678
400                       456.47878714402253
400                       456.4760965550673
400                       456.473231566651
400                       456.4702910354931
400                       456.470289510541
400                       456.47028794484373
400                       456.46717687173464
400                       456.4640023505499
400                       456.463992033264
400                       456.46398146290727
400                       456.46064520152754
400                       456.45726163533783
400                       456.45723998027285
400                       456.4572179897525
400                       456.45369128586003
400                       456.45011520669397
400                       456.450096235083
400                       456.4500770372911
400                       456.4463521898385
400                       456.44254959208297
400                       456.4425331249727
400                       456.44254141152925
400                       456.4385729986625
400                       456.43452289485316
400                       456.43452221012336
400                       456.43452255666836
400                       456.43027197351137
400                       456.4259012958034
400                       456.4213175832999
400                       456.416634336879
400                       456.4117711545054
400                       456.40682853934595
400                       456.40171065797244
400                       456.3965132195271
400                       456.3911403948691
400                       456.3856878844299
400                       456.38005986385303
400                       456.37435202474245
400                       456.3684685480924
400                       456.3625051166765
400                       456.35636591757236
400                       456.3501466249845
400                       456.343751433209
400                       456.3372760087784
400                       456.33062455531353
400                       456.323892734046
400                       456.3169847622182
400                       456.309996301306
400                       456.3028315908701
400                       456.2955863038816
400                       456.28816471742834
400                       456.28066253257975
400                       456.2729840779963
400                       456.26522507905054
450                       474.16060748005276
450                       474.160495801928
450                       474.16030655383133
450                       474.15992497361395
450                       474.1594569515048
450                       474.1587951100935
450                       474.1580462759388
450                       474.1571033481062
450                       474.15607326259106
450                       474.15484897160775
450                       474.1535374368465
450                       474.1520316266553
450                       474.15043850921336
450                       474.1486510589333
450                       474.1467762440188
450                       474.14470704148624
450                       474.14255041677296
450                       474.14019934820254
450                       474.1377607969804
450                       474.13512774230105
450                       474.1324071402303
450                       474.1294919707848
450                       474.1264891924088
450                       474.1232917918501
450                       474.1200101508621
450                       474.120008448998
450                       474.1200067016983
450                       474.11653475399925
450                       474.11299207392307
450                       474.11298056002227
450                       474.1129687639553
450                       474.1092456104909
450                       474.1054697500731
450                       474.1054455841151
450                       474.10542104435893
450                       474.10148548012694
450                       474.09749490794593
450                       474.0974737372307
450                       474.09745231461665
450                       474.09329576519985
450                       474.08905255527986
450                       474.0890341801891
450                       474.0890434267657
450                       474.08461522929696
450                       474.0800959876221
450                       474.0800952235816
450                       474.0800956102613
450                       474.0753527160415
450                       474.07047594353645
450                       474.0653615287359
450                       474.06013619708045
450                       474.0547101728486
450                       474.0491956774502
450                       474.04348571710375
450                       474.0376871645932
450                       474.0316930313014
450                       474.0256101806515
450                       474.0193316297207
450                       474.0129642324084
450                       474.00640101207307
450                       473.99974881302444
450                       473.99290066562736
450                       473.9859634047561
450                       473.9788300688418
450                       473.9716074840044
450                       473.96418869860247
450                       473.9566805319021
450                       473.9489760458566
450                       473.94118205739
450                       473.9331916493285
450                       473.9251116454251
450                       473.9168351619194
450                       473.90846904274906
450                       473.89990644867396
450                       473.89125423938924
500                       491.4843018596296
500                       491.4841787749821
500                       491.48397021935546
500                       491.4835496791095
500                       491.48303389320654
500                       491.4823044853813
500                       491.48147922675076
500                       491.48044004613126
500                       491.47930483567234
500                       491.4779555831965
500                       491.4765102096095
500                       491.4748507209516
500                       491.47309504571734
500                       491.4711251970646
500                       491.46905910394696
500                       491.4667787828208
500                       491.46440216001554
500                       491.4618112538505
500                       491.4591239864059
500                       491.45622237737354
500                       491.4532243435749
500                       491.45001190600874
500                       491.4467029845103
500                       491.44317960788345
500                       491.4395634685867
500                       491.43956159323733
500                       491.43955966785643
500                       491.43573383845234
500                       491.43183014081967
500                       491.43181745350097
500                       491.4318044555084
500                       491.4277019130243
500                       491.4235413736372
500                       491.42351474549923
500                       491.42348770601126
500                       491.41915121659
500                       491.4147542033148
500                       491.4147308761909
500                       491.41470727198833
500                       491.41012740495614
500                       491.40545214770583
500                       491.40543190171815
500                       491.4054420896481
500                       491.4005630429778
500                       491.39558378790076
500                       491.39558294609196
500                       491.39558337212554
500                       491.3903577395417
500                       491.3849847200206
500                       491.37934992658774
500                       491.3735930613235
500                       491.3676151472
500                       491.36153990505534
500                       491.3552493877203
500                       491.3488614234124
500                       491.3422580707891
500                       491.3355571478544
500                       491.32864071961876
500                       491.3216265936248
500                       491.31439684179713
500                       491.3070692610296
500                       491.2995259308029
500                       491.29188463730645
500                       491.2840274684139
500                       491.2760721998655
500                       491.2679009292303
500                       491.25963142276413
500                       491.2511457900797
500                       491.24256179041924
500                       491.23376154985607
500                       491.2248628257298
500                       491.21574776790527
500                       491.20653413906876
500                       491.1971041187814
500                       491.18757547082174
550                       508.4777488366328
550                       508.4776145682243
550                       508.47738708640856
550                       508.47692834961634
550                       508.4763657401878
550                       508.4755700915023
550                       508.47466991199883
550                       508.47353636821094
550                       508.4722981010139
550                       508.4708263417253
550                       508.46924976301364
550                       508.4674396164905
550                       508.4655245835233
550                       508.4633759239033
550                       508.46112231990946
550                       508.4586350353361
550                       508.4560427499972
550                       508.453216730112
550                       508.4502856512407
550                       508.4471207814744
550                       508.44385079100124
550                       508.4403469496945
550                       508.4367379313714
550                       508.4328950147512
550                       508.42895098866694
550                       508.42894894325906
550                       508.4289468433183
550                       508.4247741250938
550                       508.4205165512398
550                       508.42050271370005
550                       508.42048853756677
550                       508.4160141091277
550                       508.41147650602994
550                       508.4114474644252
550                       508.4114179747094
550                       508.40668849524917
550                       508.4018930928005
550                       508.40186765196336
550                       508.40184190940585
550                       508.39684710910745
550                       508.39174836936087
550                       508.3917262895601
550                       508.39173740017645
550                       508.38641643970493
550                       508.3809862956889
550                       508.38098537765416
550                       508.3809858422608
550                       508.375287044012
550                       508.369427625256
550                       508.3632827768556
550                       508.35700492960825
550                       508.3504860775598
550                       508.3438612221614
550                       508.3370016698219
550                       508.33003599598476
550                       508.3228355133324
550                       508.31552878603856
550                       508.30798713354733
550                       508.30033910839154
550                       508.2924560372647
550                       508.2844664606923
550                       508.27624171309884
550                       508.2679103226355
550                       508.2593436319253
550                       508.25067015636176
550                       508.241761247197
550                       508.2327454066321
550                       508.22349399488763
550                       508.21413550039387
550                       508.2045412924526
550                       508.1948398447959
550                       508.1849025353862
550                       508.17485782153886
550                       508.1645770883186
550                       508.15418877334827
600                       525.1810033276325
600                       525.1808580661692
600                       525.1806119780408
600                       525.1801156942662
600                       525.179507054712
600                       525.178646290569
600                       525.1776724601348
600                       525.1764461553149
600                       525.1751065780127
600                       525.1735143905569
600                       525.1718088295887
600                       525.169850579732
600                       525.1677788873798
600                       525.165454446342
600                       525.1630165043314
600                       525.16032575982
600                       525.15752145818
600                       525.1544643008294
600                       525.1512935288548
600                       525.1478698460113
600                       525.1443324878792
600                       525.1405421604426
600                       525.136638103498
600                       525.1324810328857
600                       525.1282146400358
600                       525.128212427434
600                       525.1282101558702
600                       525.1236963884777
600                       525.1190908884906
600                       525.1190759200807
600                       525.119060585603
600                       525.1142205235396
600                       525.109312188473
600                       525.109280773951
600                       525.1092488751252
600                       525.1041330040298
600                       525.0989458934505
600                       525.0989183743662
600                       525.0988905292908
600                       525.09348775332
600                       525.0879726235995
600                       525.0879487406963
600                       525.0879607585562
600                       525.0822052844505
600                       525.0763317931367
600                       525.0763308001509
600                       525.076331302686
600                       525.0701672518057
600                       525.0638295588327
600                       525.0571831741898
600                       525.050393036485
600                       525.043342269491
600                       525.0361769587339
600                       525.0287578516454
600                       525.0212240833581
600                       525.0134364081231
600                       525.0055339488853
600                       524.9973774671928
600                       524.9891060733423
600                       524.9805805366342
600                       524.9719399542277
600                       524.963045103573
600                       524.9540350681219
600                       524.9447706337328
600                       524.9353908693694
600                       524.9257565692168
600                       524.9160067864626
600                       524.9060023227669
600                       524.8958822131219
600                       524.8855072642114
600                       524.8750164882778
600                       524.8642706919856
600                       524.8534088577426
600                       524.8422917862141
600                       524.8310584273397
650                       541.6017843850699
650                       541.6016283150809
650                       541.601363928671
650                       541.6008307255244
650                       541.6001768209411
650                       541.5992520281721
650                       541.5982057717201
650                       541.5968882526037
650                       541.5954490498581
650                       541.5937384404147
650                       541.5919060408855
650                       541.5898021524106
650                       541.5875764023351
650                       541.5850791019234
650                       541.5824598801946
650                       541.5795690536764
650                       541.5765562491263
650                       541.5732717864903
650                       541.569865288173
650                       541.5661870768828
650                       541.5623867693571
650                       541.5583146909477
650                       541.5541204631677
650                       541.5541204463602
650                       541.5496544222028
650                       541.5450709722642
650                       541.5450685952248
650                       541.5450661548623
650                       541.5402169557127
650                       541.535269250114
650                       541.5352531694432
650                       541.5352366956494
650                       541.5300370112608
650                       541.5247640286183
650                       541.5247302801554
650                       541.5246960117211
650                       541.5192000897872
650                       541.5136276879358
650                       541.5135981246777
650                       541.5135682114958
650                       541.5077641424941
650                       541.5018394315905
650                       541.5018137750675
650                       541.5018266853489
650                       541.495643801919
650                       541.4893341999198
650                       541.4893331332063
650                       541.4893336730511
650                       541.4827119627365
650                       541.4759037885678
650                       541.4687640385742
650                       541.4614699434748
650                       541.4538959127754
650                       541.4461989238343
650                       541.4382293487872
650                       541.4301366989031
650                       541.4217713538437
650                       541.4132828119765
650                       541.404521460995
650                       541.3956367858624
650                       541.3864791827854
650                       541.3771981227889
650                       541.3676440110114
650                       541.3579663039181
650                       541.3480154158456
650                       541.3379407878485
650                       541.3275928433605
650                       541.3171210066248
650                       541.3063757092372
650                       541.2955063560046
650                       541.2843633840221
650                       541.2730961737374
650                       541.2615551623027
650                       541.2498896982001
650                       541.2379502123023
650                       541.2258860185782
700                       557.7146806751088
700                       557.7145140014594
700                       557.7142316637935
700                       557.7136622411563
700                       557.7129639298156
700                       557.7119763222305
700                       557.710859012911
700                       557.7094520086151
700                       557.7079150690984
700                       557.7060882824072
700                       557.7041314486504
700                       557.701884681952
700                       557.6995077941075
700                       557.6968409102767
700                       557.6940438442659
700                       557.6909567270786
700                       557.6877393703265
700                       557.684231908884
700                       557.6805941499327
700                       557.6766662315147
700                       557.6726079549745
700                       557.6682594613912
700                       557.663780557421
700                       557.6590113959231
700                       557.6541168910337
700                       557.6541143526696
700                       557.6541117467034
700                       557.6489334648326
700                       557.6436500298848
700                       557.643632858003
700                       557.6436152664511
700                       557.6380627645178
700                       557.6324320329713
700                       557.632395994723
700                       557.6323594015023
700                       557.6264906175755
700                       557.6205402110124
700                       557.6205086422399
700                       557.6204767000555
700                       557.6142789258155
700                       557.6079523765723
700                       557.607924979955
700                       557.6079387657909
700                       557.6013365513172
700                       557.5945990794078
700                       557.5945979403593
700                       557.5945985168091
700                       557.587527793169
