% Model:              TestCase6_static.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 29 2020, 12:49
% Dimension:          1
% Nodes:              77
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
0                         1416.7028024870017
8.09733752538451E-4       1416.7020704108438
0.001619467505076902      1416.7008308465004
0.0024292012576153533     1416.6983301242615
0.0032389350101538032     1416.6952639118808
0.004048668762692254      1416.6909268735722
0.004858402515230703      1416.686020823475
0.005668136267769156      1416.679842254846
0.006477870020307606      1416.6730937182276
0.007287603772846058      1416.6650720748237
0.008097337525384508      1416.6564800635667
0.008907071277922958      1416.6466146713747
0.00971680503046141       1416.6361786997452
0.01052653878299986       1416.6244691953002
0.011336272535538311      1416.612188979619
0.012146006288076763      1416.598635136224
0.012955740040615211      1416.5845104882744
0.013765473793153661      1416.5691121475131
0.01457520754569211       1416.5531429288212
0.015384941298230563      1416.5358999690466
0.016194675050769016      1416.51808606856
0.01700440880330747       1416.498998388704
0.01781414036794334       1416.4793397642143
0.017814141939423413      1416.47933972538
0.01781414351090467       1416.4793396854377
0.018623868434726912      1416.458407419238
0.01943275944269096       1416.4369266149192
0.019433172210809577      1416.436915474302
0.019433585173230475      1416.4369040378995
0.020241521168496663      1416.4141782102456
0.021045751693109627      1416.3909927866086
0.021048326732087345      1416.3909174285395
0.021050903114573985      1416.3908402351644
0.02185243885866499       1416.3664746040665
0.02264715118342549       1416.3417677691998
0.022652166868567067      1416.341609633852
0.022657151810745207      1416.3414490770767
0.02344582541491518       1416.3156983737952
0.02422935710912224       1416.2895918110555
0.02423345923683176       1416.2894533034191
0.024237530099112562      1416.2893131698845
0.025017280723031207      1416.2621221082593
0.02579850883035399       1416.2343685900767
0.025800168637188522      1416.234308880072
0.025801819740351412      1416.2342484076755
0.026581358692971787      1416.2053470135986
0.027364684191332717      1416.1757945847328
0.027364748834904192      1416.175792116946
0.02736481393803646       1416.1757895886442
0.028154281004417137      1416.1447791046808
0.0289522568719093        1416.1128961764932
0.029757489692463647      1416.079462017
0.03056638993907719       1416.0453088874608
0.03137612369161559       1416.0098468461929
0.032185857444154024      1415.9738132739699
0.03299559119669248       1415.9365056667516
0.033805324949230935      1415.8986264558691
0.03461505870176938       1415.859473183748
0.035424792454307824      1415.8197482321928
0.03623452620684627       1415.778749192426
0.03704425995938473       1415.737178394362
0.037853993711923176      1415.6943334803343
0.03866372746446162       1415.6509167260303
0.03947346121700008       1415.6062258271938
0.04028319496953853       1415.5609630029712
0.04109292872207699       1415.514426004798
0.041902662474615444      1415.467316992987
0.042712396227153906      1415.4189337769253
0.043522129979692355      1415.369978455814
0.04433186373223082       1415.319748899253
0.045141597484769265      1415.2689471430579
0.04595133123730772       1415.2168711192871
0.046761064989846175      1415.164222798108
0.04757079874238463       1415.1103001762829
0.04838053249492309       1415.055805156068
0.04919026624746154       1415.0000358011735
0.05                      1414.943693943683
